year,donor_code,donor_name,category_code,category_name,value,iati_usd_mil,percent_difference
2023.0,76.0,Poland,10.0,ODA,1716.445703,,
2023.0,76.0,Poland,21.0,Non-export credit OOF,0.955684,,
2023.0,77.0,Romania,10.0,ODA,209.558862,,
2023.0,82.0,Estonia,10.0,ODA,59.478814,,
2023.0,83.0,Latvia,10.0,ODA,74.660588,,
2023.0,84.0,Lithuania,10.0,ODA,124.643088,,
2023.0,104.0,Nordic Development Fund [NDF],10.0,ODA,48.414262,,
2023.0,301.0,Canada,10.0,ODA,6852.506323,3422.1909540051133,49.940719390783315
2023.0,301.0,Canada,20.0,OOF,,63.52580082374663,
2023.0,301.0,Canada,21.0,Non-export credit OOF,15.415402,,
2023.0,301.0,Canada,60.0,PSI,529.825251,,
2023.0,302.0,United States,10.0,ODA,59426.970271000006,42185.907116,70.98781399021861
2023.0,302.0,United States,50.0,Other flows,,69.386184,
2023.0,302.0,United States,60.0,PSI,1360.156448,,
2023.0,546.0,Israel,10.0,ODA,422.203868,,
2023.0,552.0,Kuwait,10.0,ODA,68.018901,,
2023.0,561.0,Qatar,10.0,ODA,667.074606,,
2023.0,566.0,Saudi Arabia,10.0,ODA,5331.806374,426.8185262,8.00513927664996
2023.0,576.0,United Arab Emirates,10.0,ODA,2198.704078,1067.06658929,48.531614598206055
2023.0,576.0,United Arab Emirates,20.0,OOF,,7.116526,
2023.0,576.0,United Arab Emirates,21.0,Non-export credit OOF,5.624558,,
2023.0,576.0,United Arab Emirates,50.0,Other flows,,0.3,
2023.0,611.0,Azerbaijan,10.0,ODA,90.223603,,
2023.0,701.0,Japan,10.0,ODA,20382.906072,,
2023.0,732.0,Chinese Taipei,10.0,ODA,454.123424,,
2023.0,742.0,Korea,10.0,ODA,2657.729304,,
2023.0,742.0,Korea,21.0,Non-export credit OOF,680.079241,,
2023.0,801.0,Australia,10.0,ODA,2721.610895,3114.494557442801,114.43570288333966
2023.0,801.0,Australia,21.0,Non-export credit OOF,28.639195,,
2023.0,801.0,Australia,60.0,PSI,5.549328,,
2023.0,807.0,UNEP,10.0,ODA,185.064849,,
2023.0,811.0,Global Environment Facility [GEF],10.0,ODA,303.595383,,
2023.0,820.0,New Zealand,10.0,ODA,639.789538,629.476169119122,98.38800601317773
2023.0,820.0,New Zealand,21.0,Non-export credit OOF,17.974859,,
2023.0,901.0,International Bank for Reconstruction and Development,50.0,Other flows,,2974.564468384554,
2023.0,901.0,International Bank for Reconstruction and Development [IBRD],21.0,Non-export credit OOF,26821.61421,,
2023.0,905.0,International Development Association,10.0,ODA,,24868.81227,
2023.0,905.0,International Development Association,20.0,OOF,,23778.169835,
2023.0,905.0,International Development Association [IDA],10.0,ODA,25303.15416,,
2023.0,905.0,International Development Association [IDA],21.0,Non-export credit OOF,2389.77071,,
2023.0,906.0,Caribbean Development Bank [CarDB],10.0,ODA,16.060942,,
2023.0,906.0,Caribbean Development Bank [CarDB],21.0,Non-export credit OOF,153.353551,,
2023.0,909.0,Inter-American Development Bank,20.0,OOF,,11229.041268,
2023.0,909.0,Inter-American Development Bank [IDB],10.0,ODA,868.133546,,
2023.0,909.0,Inter-American Development Bank [IDB],21.0,Non-export credit OOF,7910.605036,,
2023.0,910.0,Central American Bank for Economic Integration [CABEI],10.0,ODA,1080.843629,,
2023.0,910.0,Central American Bank for Economic Integration [CABEI],21.0,Non-export credit OOF,1380.399471,,
2023.0,913.0,African Development Bank,10.0,ODA,,4730.3342636856705,
2023.0,913.0,African Development Bank [AfDB],10.0,ODA,8.951576,,
2023.0,913.0,African Development Bank [AfDB],21.0,Non-export credit OOF,4120.109672,,
2023.0,914.0,African Development Fund,10.0,ODA,,4730.3342636856705,
2023.0,914.0,African Development Fund [AfDF],10.0,ODA,1738.382937,,
2023.0,915.0,Asian Development Bank,10.0,ODA,,2517.87697982,
2023.0,915.0,Asian Development Bank,21.0,Non-export credit OOF,,12659.49707901,
2023.0,915.0,Asian Development Bank [AsDB],10.0,ODA,3133.586363,,
2023.0,915.0,Asian Development Bank [AsDB],21.0,Non-export credit OOF,14577.132308,,
2023.0,918.0,EU Institutions,10.0,ODA,40076.702388,10192.374732108465,25.432169127668363
2023.0,918.0,EU Institutions,21.0,Non-export credit OOF,1231.90528,1.725290437518,0.1400505757648835
2023.0,918.0,EU Institutions,50.0,Other flows,,147.32994718447398,
2023.0,918.0,EU Institutions,60.0,PSI,1856.002375,,
2023.0,921.0,Arab Fund (AFESD),10.0,ODA,434.550304,,
2023.0,923.0,UN Peacebuilding Fund [UNPBF],10.0,ODA,183.070681,,
2023.0,928.0,World Health Organisation,10.0,ODA,,2238.59350419,
2023.0,928.0,World Health Organisation [WHO],10.0,ODA,633.541888,,
2023.0,932.0,Food and Agriculture Organisation,10.0,ODA,,553.9065763199999,
2023.0,932.0,Food and Agriculture Organisation [FAO],10.0,ODA,504.717401,,
2023.0,940.0,International Labour Organisation [ILO],10.0,ODA,308.602458,,
2023.0,940.0,International Labour Organisation,10.0,ODA,,325.8291447635,
2023.0,940.0,International Labour Organisation,50.0,Other flows,,92.8281089365,
2023.0,944.0,International Atomic Energy Agency [IAEA],10.0,ODA,116.45221,,
2023.0,951.0,OPEC Fund for International Development [OPEC Fund],10.0,ODA,1673.29167,,
2023.0,951.0,OPEC Fund for International Development [OPEC Fund],21.0,Non-export credit OOF,515.31563,,
2023.0,958.0,IMF Concessional Trust Funds,10.0,ODA,2514.265772,,
2023.0,959.0,UNDP,10.0,ODA,,4375.454364,
2023.0,962.0,United Nations Conference on Trade and Development [UNCTAD],10.0,ODA,3.644127,,
2023.0,963.0,UNICEF,10.0,ODA,947.702,10264.48048715,1083.0915717335197
2023.0,964.0,UNRWA,10.0,ODA,1460.546359,,
2023.0,966.0,WFP,10.0,ODA,433.511008,10641.661915629998,2454.7616367863943
2023.0,967.0,UNHCR,10.0,ODA,798.833,5166.554722,646.7628054925121
2023.0,971.0,UNAIDS,10.0,ODA,90.09965,67.416675,74.824569240835
2023.0,974.0,UNFPA,10.0,ODA,497.63267,,
2023.0,974.0,UNFPA,20.0,OOF,,1114.5411510699998,
2023.0,976.0,Islamic Development Bank [IsDB],10.0,ODA,101.549296,,
2023.0,976.0,Islamic Development Bank [IsDB],21.0,Non-export credit OOF,8505.527015,,
2023.0,976.0,Islamic Development Bank,10.0,ODA,,152.51018712,
2023.0,976.0,Islamic Development Bank,21.0,Non-export credit OOF,,1787.93281748,
2023.0,978.0,OSCE,10.0,ODA,103.418014,,
2023.0,981.0,Black Sea Trade & Development Bank [BSTDB],21.0,Non-export credit OOF,146.329957,,
2023.0,988.0,IFAD,10.0,ODA,683.90254,,
2023.0,988.0,IFAD,20.0,OOF,,1011.3153683324272,
2023.0,988.0,IFAD,21.0,Non-export credit OOF,206.99273,,
2023.0,990.0,European Bank for Reconstruction and Development,50.0,Other flows,,2974.564468384554,
2023.0,990.0,European Bank for Reconstruction and Development [EBRD],21.0,Non-export credit OOF,7092.057812,,
2023.0,1011.0,Climate Investment Funds [CIF],10.0,ODA,367.477,,
2023.0,1012.0,Adaptation Fund,10.0,ODA,111.876,,
2023.0,1013.0,Council of Europe Development Bank [CEB],10.0,ODA,9.322146,,
2023.0,1013.0,Council of Europe Development Bank [CEB],21.0,Non-export credit OOF,896.791233,,
2023.0,1014.0,Private Infrastructure Development Group,36.0,Private Foreign Direct Investment,,367.9157701269,
2023.0,1015.0,Development Bank of Latin America [CAF],21.0,Non-export credit OOF,7683.0,,
2023.0,1016.0,Green Climate Fund [GCF],10.0,ODA,632.41792,,
2023.0,1016.0,Green Climate Fund [GCF],21.0,Non-export credit OOF,116.858908,,
2023.0,1019.0,IDB Invest,21.0,Non-export credit OOF,2535.811243,,
2023.0,1020.0,Central Emergency Response Fund [CERF],10.0,ODA,667.927532,,
2023.0,1024.0,Asian Infrastructure Investment Bank [AIIB],10.0,ODA,6.903767,,
2023.0,1024.0,Asian Infrastructure Investment Bank [AIIB],21.0,Non-export credit OOF,9527.653435,,
2023.0,1025.0,Center of Excellence in Finance [CEF],10.0,ODA,1.08131,,
2023.0,1038.0,UN Institute for Disarmament Research [UNIDIR],10.0,ODA,0.716592,,
2023.0,1039.0,UN Capital Development Fund [UNCDF],10.0,ODA,10.07106,,
2023.0,1045.0,North American Development Bank [NADB],10.0,ODA,0.242,,
2023.0,1045.0,North American Development Bank [NADB],21.0,Non-export credit OOF,60.246,,
2023.0,1046.0,UN Women,10.0,ODA,282.100959,,
2023.0,1048.0,Joint Sustainable Development Goals Fund [Joint SDG Fund],10.0,ODA,18.854822,,
2023.0,1049.0,International Commission on Missing Persons [ICMP],10.0,ODA,0.5422,,
2023.0,1050.0,WHO-Strategic Preparedness and Response Plan,10.0,ODA,,2238.59350419,
2023.0,1050.0,WHO-Strategic Preparedness and Response Plan [SPRP],10.0,ODA,25.182669,,
2023.0,1052.0,International Centre for Genetic Engineering and Biotechnology [ICGEB],10.0,ODA,3.985208,,
2023.0,1055.0,CGIAR,10.0,ODA,83.863,,
2023.0,1311.0,Global Alliance for Vaccines and Immunization [GAVI],10.0,ODA,2006.855975,,
2023.0,1311.0,Global Alliance for Vaccines and Immunization,10.0,ODA,,2385.1932814,
2023.0,1312.0,Global Fund,10.0,ODA,5176.73818,,
2023.0,1312.0,Global Fund,10.0,ODA,,5161.04145433,
2023.0,1313.0,Global Green Growth Institute [GGGI],10.0,ODA,2.427754,,
2023.0,1313.0,Global Green Growth Institute,10.0,ODA,,62.487325979999994,
2023.0,1401.0,WTO - International Trade Centre [ITC],10.0,ODA,40.682625,,
2023.0,1404.0,World Trade Organisation,10.0,ODA,10.216919,,
2023.0,1406.0,United Nations Industrial Development Organization [UNIDO],10.0,ODA,6.209266,,
2023.0,1601.0,Bill & Melinda Gates Foundation,30.0,Private Development Finance,,5519.30755532,
2023.0,1616.0,Gatsby Charitable Foundation,10.0,ODA,,0.5573980793987696,
2023.0,1616.0,Gatsby Charitable Foundation,30.0,Private Development Finance,,0.24750096379999992,
2023.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,120.922786,
2024.0,2.0,Belgium,10.0,ODA,,1220.618041404,
2024.0,3.0,Denmark,10.0,ODA,,1817.9005381895172,
2024.0,3.0,Denmark,50.0,Other flows,,17.321993121468328,
2024.0,4.0,France,10.0,ODA,,1566.532058505742,
2024.0,4.0,France,21.0,Non-export credit OOF,,624.879900426312,
2024.0,5.0,Germany,10.0,ODA,,30639.35870467777,
2024.0,6.0,Italy,10.0,ODA,,643.928102646518,
2024.0,7.0,Netherlands,10.0,ODA,,3699.5751137059997,
2024.0,7.0,Netherlands,21.0,Non-export credit OOF,,0.274687053572,
2024.0,7.0,Netherlands,30.0,Private Development Finance,,78.956418116392,
2024.0,7.0,Netherlands,50.0,Other flows,,4.76385474797,
2024.0,8.0,Norway,10.0,ODA,,3417.360059493671,
2024.0,12.0,United Kingdom,10.0,ODA,,2452.8604219516624,
2024.0,18.0,Finland,10.0,ODA,,554.1257354792,
2024.0,301.0,Canada,10.0,ODA,,2456.884075031956,
2024.0,301.0,Canada,20.0,OOF,,35.785421126260474,
2024.0,302.0,United States,10.0,ODA,,45950.415695,
2024.0,302.0,United States,50.0,Other flows,,1.682833,
2024.0,566.0,Saudi Arabia,10.0,ODA,,334.617426,
2024.0,566.0,Saudi Arabia,20.0,OOF,,0.159984,
2024.0,576.0,United Arab Emirates,10.0,ODA,,253.77252743,
2024.0,576.0,United Arab Emirates,20.0,OOF,,1.75878029,
2024.0,742.0,Korea,10.0,ODA,,2025.3076564309163,
2024.0,820.0,New Zealand,10.0,ODA,,611.8175132751194,
2024.0,901.0,International Bank for Reconstruction and Development,50.0,Other flows,,1870.934845925694,
2024.0,905.0,International Development Association,10.0,ODA,,28455.840751,
2024.0,905.0,International Development Association,20.0,OOF,,17586.818784,
2024.0,909.0,Inter-American Development Bank,20.0,OOF,,2777.06351,
2024.0,913.0,African Development Bank,10.0,ODA,,5754.5950044015935,
2024.0,914.0,African Development Fund,10.0,ODA,,5754.5950044015935,
2024.0,915.0,Asian Development Bank,10.0,ODA,,3095.3872163,
2024.0,915.0,Asian Development Bank,21.0,Non-export credit OOF,,8827.39661752,
2024.0,918.0,EU Institutions,10.0,ODA,,10438.647482566534,
2024.0,918.0,EU Institutions,21.0,Non-export credit OOF,,77.953297584698,
2024.0,918.0,EU Institutions,50.0,Other flows,,98.993440839186,
2024.0,928.0,World Health Organisation,10.0,ODA,,1549.6415964699997,
2024.0,932.0,Food and Agriculture Organisation,10.0,ODA,,394.06135075,
2024.0,959.0,UNDP,10.0,ODA,,3657.797229,
2024.0,963.0,UNICEF,10.0,ODA,,8348.81449228,
2024.0,966.0,WFP,10.0,ODA,,7706.475532930001,
2024.0,971.0,UNAIDS,10.0,ODA,,64.35585,
2024.0,988.0,IFAD,20.0,OOF,,580.5244181053088,
2024.0,990.0,European Bank for Reconstruction and Development,50.0,Other flows,,1870.934845925694,
2024.0,1050.0,WHO-Strategic Preparedness and Response Plan,10.0,ODA,,1549.6415964699997,
2024.0,1311.0,Global Alliance for Vaccines and Immunization,10.0,ODA,,2154.9218498200003,
2024.0,1312.0,Global Fund,10.0,ODA,,4378.75050967,
2024.0,1601.0,Bill & Melinda Gates Foundation,30.0,Private Development Finance,,3323.4041934899997,
2024.0,1624.0,William and Flora Hewlett Foundation,30.0,Private Development Finance,,138.400085,
